Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Year_norm
Volkswagen,Golf,2005.0,Universal,321000.0,1900.0,Diesel,0,2250.0,0.6097560975609756
Hyundai,Other,2015.0,Sedan,40000.0,2000.0,Metan/Propan,1,9900.0,0.8536585365853658
Volkswagen,Caddy,2005.0,Minivan,225688.0,1400.0,Petrol,0,4500.0,0.6097560975609756
Mercedes,Other,2009.0,Minivan,165.0,1500.0,Petrol,1,7299.0,0.7073170731707317
Mercedes,E Class,1999.0,Sedan,350000.0,2800.0,Metan/Propan,0,3000.0,0.4634146341463415
Lexus,Other,2013.0,Sedan,168000.0,2500.0,Hybrid,1,18000.0,0.8048780487804879
BMW,5 Series,2009.0,Sedan,270000.0,2000.0,Diesel,1,11700.0,0.7073170731707317
Ford,Fusion,2019.0,Sedan,50000.0,2000.0,Hybrid,1,15199.0,0.9512195121951219
Toyota,Other,2009.0,Crossover,132000.0,1400.0,Diesel,0,7000.0,0.7073170731707317
Volvo,XC60,2009.0,Crossover,268000.0,2400.0,Diesel,1,12500.0,0.7073170731707317
Renault,Other,2005.0,Minivan,24000.0,2000.0,Metan/Propan,0,4850.0,0.6097560975609756
Lexus,Other,2007.0,Sedan,245100.0,2200.0,Diesel,0,3200.0,0.6585365853658537
Volkswagen,Passat,2017.0,Sedan,128000.0,1800.0,Petrol,1,9500.0,0.9024390243902439
Opel,Astra,2007.0,Universal,120000.0,1300.0,Diesel,0,4200.0,0.6585365853658537
Renault,Megane,2018.0,Universal,150000.0,1461.0,Diesel,0,9999.0,0.926829268292683
Other,Other,2015.0,Coupe,105000.0,3604.0,Petrol,1,17500.0,0.8536585365853658
Ford,Fusion,2014.0,Sedan,140000.0,1500.0,Petrol,1,10200.0,0.8292682926829268
Renault,Grand Scenic,2010.0,Universal,177000.0,1461.0,Diesel,1,5999.0,0.7317073170731707
Hyundai,Other,2000.0,Minivan,325316.0,2500.0,Diesel,0,2500.0,0.4878048780487805
Opel,Astra,2013.0,Universal,186000.0,1300.0,Diesel,0,6900.0,0.8048780487804879
Skoda,Octavia,2013.0,Universal,200000.0,1200.0,Petrol,0,7350.0,0.8048780487804879
BMW,5 Series,2005.0,Sedan,200000.0,3000.0,Diesel,1,3000.0,0.6097560975609756
Skoda,Superb,2016.0,Sedan,151370.0,1400.0,Petrol,0,13500.0,0.8780487804878049
Citroen,Other,2000.0,Minivan,1111.0,1800.0,Petrol,0,1400.0,0.4878048780487805
Volkswagen,Tiguan,2011.0,SUV,179000.0,1400.0,Petrol,0,10200.0,0.7560975609756098
BMW,5 Series,2011.0,Sedan,255000.0,1995.0,Diesel,1,15999.0,0.7560975609756098
Honda,Civic,2006.0,Sedan,192000.0,1300.0,Hybrid,1,5500.0,0.6341463414634146
Citroen,Other,2000.0,Minivan,250000.0,2000.0,Diesel,0,1850.0,0.4878048780487805
Mercedes,E Class,2003.0,Sedan,260000.0,3200.0,Diesel,1,3800.0,0.5609756097560976
Skoda,Fabia,2011.0,Hatchback,77600.0,1400.0,Petrol,1,6990.0,0.7560975609756098
Opel,Astra,2012.0,Universal,235000.0,1300.0,Diesel,0,7000.0,0.7804878048780488
Volkswagen,Other,1995.0,Sedan,111111.0,1800.0,Metan/Propan,0,1250.0,0.36585365853658536
BMW,X5,2011.0,SUV,2.0,3500.0,Diesel,1,16000.0,0.7560975609756098
Mercedes,S Class,1996.0,Sedan,300000.0,3000.0,Diesel,1,10000.0,0.3902439024390244
Ford,Other,2011.0,Combi,240000.0,1800.0,Diesel,0,4800.0,0.7560975609756098
Volkswagen,Golf,2015.0,Universal,98000.0,2000.0,Diesel,0,14000.0,0.8536585365853658
Mitsubishi,Other,2006.0,SUV,162000.0,2500.0,Diesel,0,8700.0,0.6341463414634146
Audi,Other,2003.0,Minivan,260000.0,2500.0,Diesel,0,1700.0,0.5609756097560976
Renault,Kangoo,2004.0,Minivan,209000.0,1500.0,Diesel,0,4350.0,0.5853658536585366
Ford,Focus,2005.0,Sedan,98000.0,1600.0,Petrol,1,4750.0,0.6097560975609756
Volkswagen,Passat,2015.0,Sedan,151555.0,1800.0,Petrol,1,8550.0,0.8536585365853658
Honda,Other,2004.0,Hatchback,200000.0,1400.0,Metan/Propan,0,3350.0,0.5853658536585366
Skoda,Other,2009.0,Hatchback,200000.0,1500.0,Diesel,0,4650.0,0.7073170731707317
Volkswagen,Passat,2013.0,Sedan,190085.0,1400.0,Metan/Propan,1,9300.0,0.8048780487804879
Volkswagen,Passat,2013.0,Sedan,190083.0,1390.0,Metan/Propan,1,9350.0,0.8048780487804879
Other,Other,2001.0,Hatchback,293863.0,1400.0,Petrol,0,1700.0,0.5121951219512195
Chevrolet,Other,2007.0,Sedan,248578.0,2000.0,Diesel,0,3700.0,0.6585365853658537
Nissan,Other,2009.0,Sedan,160000.0,1600.0,Petrol,1,5222.0,0.7073170731707317
BMW,5 Series,1995.0,Universal,11.0,1800.0,Petrol,0,3000.0,0.36585365853658536
Dacia,Duster,2013.0,Crossover,100000.0,1500.0,Diesel,0,7399.0,0.8048780487804879
Nissan,Qashqai,2010.0,Crossover,112000.0,1600.0,Petrol,0,7800.0,0.7317073170731707
Renault,Megane,2013.0,Hatchback,178632.0,1500.0,Diesel,0,5900.0,0.8048780487804879
Dacia,Logan,2008.0,Sedan,123456.0,1500.0,Diesel,0,1800.0,0.6829268292682927
Volkswagen,Passat,2000.0,Universal,123456.0,1900.0,Diesel,0,2000.0,0.4878048780487805
Renault,Megane,2017.0,Universal,130000.0,1500.0,Diesel,0,9100.0,0.9024390243902439
Opel,Astra,2009.0,Universal,250000.0,1300.0,Diesel,0,5100.0,0.7073170731707317
Audi,A6,2018.0,Sedan,26000.0,1960.0,Diesel,1,49000.0,0.926829268292683
BMW,3 Series,2000.0,Sedan,260000.0,2000.0,Diesel,0,1550.0,0.4878048780487805
Honda,Accord,2006.0,Universal,248000.0,1998.0,Petrol,1,6400.0,0.6341463414634146
Honda,Accord,1994.0,Sedan,260000.0,1998.0,Petrol,0,2500.0,0.34146341463414637
BMW,3 Series,2007.0,Coupe,168000.0,2500.0,Petrol,1,9000.0,0.6585365853658537
Opel,Other,2002.0,SUV,300000.0,2149.0,Diesel,0,3800.0,0.5365853658536586
Chevrolet,Other,2016.0,Crossover,120000.0,2234.0,Diesel,1,14500.0,0.8780487804878049
Opel,Other,1988.0,Hatchback,111111.0,1400.0,Petrol,0,6500.0,0.1951219512195122
Audi,A4,2002.0,Universal,265000.0,2000.0,Petrol,0,1950.0,0.5365853658536586
Volkswagen,Polo,2005.0,Hatchback,136000.0,1400.0,Petrol,0,2550.0,0.6097560975609756
Renault,Other,1994.0,Minivan,190000.0,2000.0,Petrol,0,1200.0,0.34146341463414637
Mercedes,S Class,1993.0,Sedan,334500.0,2800.0,Petrol,1,4000.0,0.3170731707317073
Mercedes,M Class,2013.0,SUV,208000.0,2200.0,Diesel,1,31500.0,0.8048780487804879
Other,Other,2008.0,Sedan,37000.0,1300.0,Petrol,0,1399.0,0.6829268292682927
Mercedes,C Class,2001.0,Sedan,320000.0,2000.0,Petrol,0,4200.0,0.5121951219512195
Mercedes,E Class,2013.0,Sedan,170000.0,2200.0,Diesel,1,21500.0,0.8048780487804879
Mercedes,C Class,2019.0,Sedan,44000.0,1930.0,Diesel,1,33000.0,0.9512195121951219
Skoda,Octavia,2015.0,Universal,154000.0,2000.0,Diesel,1,14200.0,0.8536585365853658
Mercedes,Other,2016.0,SUV,15900.0,3000.0,Diesel,1,41900.0,0.8780487804878049
Audi,Q5,2013.0,Crossover,167777.0,1998.0,Hybrid,1,17444.0,0.8048780487804879
Toyota,Altele,1995.0,Sedan,192000.0,1495.0,Petrol,0,2500.0,0.36585365853658536
Volvo,XC90,2016.0,SUV,206000.0,1967.0,Petrol,1,28500.0,0.8780487804878049
Renault,Kangoo,1999.0,Minivan,180000.0,1400.0,Petrol,0,1400.0,0.4634146341463415
Audi,A4,1999.0,Universal,285.0,1800.0,Metan/Propan,0,2950.0,0.4634146341463415
Volkswagen,Other,2013.0,Pickup,282000.0,2000.0,Diesel,0,16000.0,0.8048780487804879
Vaz,Other,1991.0,Sedan,152387.0,1600.0,Petrol,0,10500.0,0.2682926829268293
Opel,Astra,1996.0,Universal,1.0,1600.0,Petrol,0,1300.0,0.3902439024390244
Audi,A6,2015.0,Sedan,180000.0,2000.0,Diesel,1,20700.0,0.8536585365853658
Skoda,Octavia,2015.0,Universal,155000.0,1999.0,Diesel,1,13999.0,0.8536585365853658
BMW,X5,2005.0,SUV,271000.0,3000.0,Diesel,1,14500.0,0.6097560975609756
Mercedes,E Class,2005.0,Sedan,410000.0,1800.0,Metan/Propan,1,6600.0,0.6097560975609756
Volkswagen,Transporter,1998.0,Minivan,389927.0,1900.0,Diesel,0,2100.0,0.43902439024390244
Honda,Accord,2014.0,Sedan,120000.0,2000.0,Hybrid,1,11099.0,0.8292682926829268
Mercedes,C Class,2008.0,Sedan,1.0,1800.0,Petrol,1,9000.0,0.6829268292682927
Peugeot,Other,2003.0,Sedan,288350.0,2200.0,Diesel,1,4000.0,0.5609756097560976
Toyota,Other,2006.0,Minivan,189200.0,2700.0,Metan/Propan,1,14800.0,0.6341463414634146
Toyota,Other,2011.0,Universal,130.0,1400.0,Diesel,1,2850.0,0.7560975609756098
Mercedes,E Class,2008.0,Sedan,214000.0,1800.0,Metan/Propan,1,9900.0,0.6829268292682927
Skoda,Octavia,2009.0,Universal,201000.0,1400.0,Petrol,1,5499.0,0.7073170731707317
Opel,Astra,1995.0,Universal,327000.0,1799.0,Petrol,0,1150.0,0.36585365853658536
Mercedes,E Class,2017.0,Sedan,268000.0,2000.0,Diesel,1,23500.0,0.9024390243902439
BMW,5 Series,2017.0,Sedan,49000.0,1998.0,Petrol,1,39200.0,0.9024390243902439
BMW,X5,2002.0,SUV,265000.0,3000.0,Diesel,1,4750.0,0.5365853658536586
Opel,Corsa,2006.0,Hatchback,400000.0,1300.0,Diesel,0,3000.0,0.6341463414634146
Skoda,Superb,2016.0,Sedan,144500.0,1968.0,Diesel,1,18999.0,0.8780487804878049
BMW,5 Series,1997.0,Sedan,312000.0,2500.0,Diesel,0,1700.0,0.4146341463414634
Volvo,Other,2010.0,Universal,150000.0,2400.0,Diesel,1,5600.0,0.7317073170731707
Vaz,Other,2001.0,Universal,290.0,1500.0,Petrol,0,12500.0,0.5121951219512195
Volkswagen,Polo,2011.0,Hatchback,170000.0,1200.0,Diesel,0,5500.0,0.7560975609756098
Renault,Grand Scenic,2010.0,Universal,198000.0,1500.0,Diesel,0,6200.0,0.7317073170731707
Hyundai,Other,2013.0,Hatchback,141000.0,1400.0,Petrol,0,6200.0,0.8048780487804879
Renault,Grand Scenic,2012.0,Universal,197000.0,1500.0,Diesel,0,7800.0,0.7804878048780488
Mercedes,E Class,2014.0,Universal,194.0,2143.0,Diesel,1,14300.0,0.8292682926829268
Mitsubishi,Other,1993.0,Sedan,370000.0,1997.0,Petrol,0,1550.0,0.3170731707317073
Skoda,Other,2016.0,Hatchback,0.0,1422.0,Diesel,0,7300.0,0.8780487804878049
Mercedes,E Class,2014.0,Sedan,146000.0,2200.0,Diesel,1,19100.0,0.8292682926829268
Mercedes,E Class,2008.0,Sedan,260000.0,2199.0,Diesel,1,8500.0,0.6829268292682927
Audi,Q5,2018.0,Crossover,59700.0,1984.0,Petrol,1,28799.0,0.926829268292683
KIA,Sportage,2004.0,Crossover,239785.0,1998.0,Diesel,0,6200.0,0.5853658536585366
Mercedes,Other,1989.0,Sedan,256200.0,2000.0,Petrol,0,4600.0,0.21951219512195122
Volkswagen,Other,1993.0,Sedan,270652.0,1800.0,Metan/Propan,0,1550.0,0.3170731707317073
Renault,Kadjar,2015.0,SUV,105000.0,1500.0,Diesel,0,12650.0,0.8536585365853658
KIA,Other,2008.0,Hatchback,100050.0,1400.0,Petrol,0,4200.0,0.6829268292682927
Peugeot,Other,2005.0,Sedan,250000.0,2000.0,Diesel,1,1500.0,0.6097560975609756
BMW,5 Series,2012.0,Sedan,140000.0,2990.0,Petrol,1,18500.0,0.7804878048780488
Honda,Civic,2006.0,Sedan,220000.0,1800.0,Metan/Propan,1,4499.0,0.6341463414634146
Volkswagen,Polo,2002.0,Universal,230000.0,1900.0,Diesel,0,2400.0,0.5365853658536586
Hyundai,Tucson,2009.0,SUV,1.0,2000.0,Metan/Propan,0,6000.0,0.7073170731707317
Dacia,Logan,2008.0,Universal,1.0,1400.0,Metan/Propan,0,2800.0,0.6829268292682927
Hyundai,Other,2017.0,Sedan,45000.0,1400.0,Petrol,0,8500.0,0.9024390243902439
Renault,Grand Scenic,2012.0,Universal,215000.0,1500.0,Diesel,1,7400.0,0.7804878048780488
Toyota,Camry,2013.0,Sedan,110800.0,2500.0,Hybrid,1,11200.0,0.8048780487804879
Renault,Megane,2008.0,Sedan,156321.0,1500.0,Diesel,0,3000.0,0.6829268292682927
Honda,Civic,2005.0,Sedan,275000.0,1700.0,Diesel,0,4200.0,0.6097560975609756
BMW,X5,2007.0,Crossover,181000.0,3000.0,Petrol,1,13000.0,0.6585365853658537
Subaru,Other,2009.0,SUV,100.0,2000.0,Diesel,0,3200.0,0.7073170731707317
Mercedes,E Class,1996.0,Sedan,250000.0,2000.0,Petrol,0,2999.0,0.3902439024390244
BMW,5 Series,2014.0,Sedan,205000.0,2000.0,Diesel,1,21000.0,0.8292682926829268
Toyota,Avensis,2007.0,Universal,300000.0,2000.0,Diesel,0,3200.0,0.6585365853658537
Suzuki,Other,2002.0,Hatchback,250000.0,1300.0,Petrol,0,2500.0,0.5365853658536586
Dacia,Duster,2012.0,SUV,147489.0,1500.0,Diesel,0,7900.0,0.7804878048780488
Toyota,Auris,2014.0,Sedan,148000.0,1800.0,Hybrid,1,10899.0,0.8292682926829268
Subaru,Other,2008.0,Sedan,150000.0,2000.0,Metan/Propan,0,4000.0,0.6829268292682927
Ford,Other,2017.0,Crossover,108000.0,1500.0,Diesel,1,15990.0,0.9024390243902439
Seat,Other,2007.0,Minivan,187000.0,1900.0,Diesel,0,4400.0,0.6585365853658537
Honda,Civic,2009.0,Sedan,187000.0,1500.0,Petrol,1,4000.0,0.7073170731707317
Skoda,Fabia,2006.0,Universal,203361.0,1422.0,Diesel,0,3250.0,0.6341463414634146
Volkswagen,Other,2010.0,Sedan,131000.0,1999.0,Petrol,1,8999.0,0.7317073170731707
Mazda,Other,2001.0,Hatchback,364000.0,1600.0,Petrol,0,1850.0,0.5121951219512195
Hyundai,Santa FE,2016.0,SUV,105000.0,2200.0,Diesel,1,22200.0,0.8780487804878049
Other,Other,1999.0,Sedan,250.0,2499.0,Petrol,1,1800.0,0.4634146341463415
Other,Other,1999.0,Sedan,314208.0,1600.0,Petrol,0,1100.0,0.4634146341463415
Ford,Other,2019.0,Crossover,12000.0,1000.0,Petrol,0,13800.0,0.9512195121951219
Vaz,Other,2004.0,Universal,153287.0,1500.0,Metan/Propan,0,1200.0,0.5853658536585366
Land Rover,Other,2007.0,SUV,207500.0,2179.0,Diesel,1,10490.0,0.6585365853658537
Hyundai,Santa FE,2011.0,Crossover,179100.0,2200.0,Diesel,1,13850.0,0.7560975609756098
Audi,A6,1998.0,Sedan,327804.0,2500.0,Diesel,0,3800.0,0.43902439024390244
Mercedes,E Class,2015.0,Sedan,180000.0,2200.0,Diesel,1,12900.0,0.8536585365853658
Honda,CR-V,2010.0,Crossover,90000.0,2000.0,Metan/Propan,1,9000.0,0.7317073170731707
Opel,Vectra,2000.0,Universal,30000.0,1600.0,Petrol,0,2200.0,0.4878048780487805
Other,Other,2009.0,Sedan,152000.0,2397.0,Petrol,0,10000.0,0.7073170731707317
Renault,Kangoo,2005.0,Minivan,150.0,1900.0,Diesel,0,2700.0,0.6097560975609756
Honda,Civic,2009.0,Sedan,229000.0,1400.0,Petrol,1,6250.0,0.7073170731707317
Opel,Astra,2010.0,Universal,186000.0,1300.0,Diesel,0,4850.0,0.7317073170731707
Toyota,Auris,2012.0,Hatchback,167000.0,1400.0,Diesel,0,7200.0,0.7804878048780488
Renault,Kangoo,2005.0,Combi,150.0,1900.0,Diesel,0,2700.0,0.6097560975609756
Volkswagen,Caddy,2014.0,Pickup,158000.0,2000.0,Metan/Propan,0,7500.0,0.8292682926829268
BMW,Other,2016.0,Hatchback,138000.0,1600.0,Diesel,0,10800.0,0.8780487804878049
Volvo,Other,2015.0,Hatchback,110000.0,2000.0,Diesel,1,16499.0,0.8536585365853658
Dacia,Logan,2021.0,Sedan,3900.0,1000.0,Petrol,0,8400.0,1.0
Renault,Grand Scenic,2009.0,Minivan,33333.0,1500.0,Diesel,0,5500.0,0.7073170731707317
Toyota,Auris,2008.0,Hatchback,250000.0,1461.0,Diesel,0,6000.0,0.6829268292682927
Audi,Other,2017.0,Crossover,50000.0,2000.0,Petrol,1,45000.0,0.9024390243902439
Peugeot,Other,2004.0,Minivan,27000.0,2000.0,Metan/Propan,0,2900.0,0.5853658536585366
Other,Other,1997.0,Hatchback,202000.0,1100.0,Petrol,0,1500.0,0.4146341463414634
BMW,X5,2006.0,Crossover,215599.0,3000.0,Diesel,1,6499.0,0.6341463414634146
Lexus,Other,2011.0,Hatchback,220000.0,1800.0,Hybrid,1,9800.0,0.7560975609756098
Honda,Other,2011.0,Hatchback,168000.0,1400.0,Hybrid,1,7500.0,0.7560975609756098
Skoda,Octavia,2013.0,Universal,68000.0,1400.0,Petrol,0,9000.0,0.8048780487804879
Volkswagen,Passat,1991.0,Sedan,333.0,1800.0,Metan/Propan,0,22000.0,0.2682926829268293
Renault,Grand Scenic,2010.0,Minivan,185000.0,1500.0,Diesel,0,5200.0,0.7317073170731707
Dacia,Logan,2011.0,Microvan,168000.0,1500.0,Diesel,0,5700.0,0.7560975609756098
Audi,A4,2014.0,Sedan,91000.0,2000.0,Petrol,1,12500.0,0.8292682926829268
Renault,Scenic,2009.0,Minivan,230000.0,1500.0,Diesel,0,4200.0,0.7073170731707317
BMW,7 Series,2010.0,Sedan,225000.0,3000.0,Diesel,1,19999.0,0.7317073170731707
Opel,Other,2005.0,Microvan,260000.0,1300.0,Diesel,0,3500.0,0.6097560975609756
KIA,Sportage,2017.0,SUV,118000.0,2000.0,Diesel,1,17650.0,0.9024390243902439
Porsche,Other,2014.0,Crossover,96000.0,2997.0,Petrol,1,38500.0,0.8292682926829268
Suzuki,Other,2008.0,Hatchback,180000.0,1300.0,Petrol,0,1240.0,0.6829268292682927
Renault,Kadjar,2017.0,Crossover,150000.0,1500.0,Diesel,1,12200.0,0.9024390243902439
BMW,X3,2011.0,Crossover,226000.0,2000.0,Diesel,1,15900.0,0.7560975609756098
Toyota,Other,2018.0,Minivan,39800.0,1800.0,Plug-in Hybrid,1,14499.0,0.926829268292683
Mercedes,E Class,1997.0,Sedan,434000.0,2900.0,Diesel,0,4499.0,0.4146341463414634
Toyota,Auris,2010.0,Hatchback,183000.0,1389.0,Diesel,0,6500.0,0.7317073170731707
Vaz,Other,1993.0,Sedan,89656.0,1500.0,Petrol,0,8500.0,0.3170731707317073
Peugeot,Other,2007.0,Crossover,216000.0,2200.0,Diesel,0,8200.0,0.6585365853658537
Renault,Scenic,2013.0,Minivan,198000.0,1500.0,Diesel,0,6999.0,0.8048780487804879
KIA,Other,2006.0,Sedan,160000.0,1600.0,Petrol,0,1260.0,0.6341463414634146
BMW,3 Series,1993.0,Universal,1111.0,1600.0,Petrol,0,1000.0,0.3170731707317073
Audi,A4,2000.0,Sedan,25000.0,1900.0,Diesel,1,1700.0,0.4878048780487805
Mazda,Other,2015.0,Crossover,144510.0,2198.0,Diesel,1,15200.0,0.8536585365853658
Vaz,Other,2010.0,Sedan,11111.0,1600.0,Petrol,0,2350.0,0.7317073170731707
KIA,Altele,2020.0,SUV,6000.0,2959.0,Diesel,1,47399.0,0.975609756097561
Mercedes,Other,2006.0,Microvan,0.0,2200.0,Diesel,0,7000.0,0.6341463414634146
Nissan,Other,1996.0,Hatchback,260000.0,1400.0,Petrol,0,1850.0,0.3902439024390244
Audi,A4,2002.0,Sedan,265000.0,2000.0,Petrol,0,4699.0,0.5365853658536586
Hyundai,Tucson,2012.0,SUV,147000.0,2000.0,Petrol,1,9900.0,0.7804878048780488
Other,Other,2016.0,Sedan,51000.0,2000.0,Petrol,1,17800.0,0.8780487804878049
Other,Other,2004.0,Sedan,176000.0,1900.0,Diesel,0,1600.0,0.5853658536585366
Toyota,Other,2021.0,SUV,15348.0,2500.0,Hybrid,1,24800.0,1.0
Peugeot,Other,2020.0,Sedan,0.0,1199.0,Petrol,0,8990.0,0.975609756097561
Audi,A4,1995.0,Sedan,412000.0,1800.0,Petrol,0,2500.0,0.36585365853658536
Toyota,Camry,2012.0,Sedan,190000.0,2500.0,Petrol,1,12800.0,0.7804878048780488
Skoda,Fabia,2011.0,Universal,215000.0,1200.0,Diesel,0,4600.0,0.7560975609756098
Renault,Grand Scenic,2017.0,Minivan,148500.0,1500.0,Diesel,1,14500.0,0.9024390243902439
Renault,Scenic,2014.0,Minivan,175000.0,1500.0,Diesel,0,6900.0,0.8292682926829268
Dacia,Other,2017.0,Minivan,55000.0,1461.0,Diesel,0,7600.0,0.9024390243902439
Dacia,Other,2018.0,Universal,45000.0,1200.0,Petrol,0,7250.0,0.926829268292683
Vaz,Other,1991.0,Sedan,1350.0,1300.0,Petrol,0,15000.0,0.2682926829268293
Vaz,Other,2007.0,Universal,185000.0,1600.0,Petrol,0,1400.0,0.6585365853658537
Toyota,Prius,2015.0,Hatchback,101727.0,1800.0,Hybrid,1,7800.0,0.8536585365853658
Toyota,Other,2003.0,SUV,300000.0,3000.0,Diesel,1,15000.0,0.5609756097560976
Skoda,Octavia,2009.0,Universal,290000.0,1400.0,Petrol,0,4800.0,0.7073170731707317
Opel,Astra,2015.0,Universal,212000.0,1300.0,Diesel,0,7200.0,0.8536585365853658
Toyota,Auris,2013.0,Universal,195000.0,1364.0,Diesel,0,8500.0,0.8048780487804879
Mercedes,Other,2010.0,Minivan,130000.0,1500.0,Petrol,1,6950.0,0.7317073170731707
Toyota,Corolla,2007.0,Hatchback,300000.0,1400.0,Diesel,0,5000.0,0.6585365853658537
BMW,5 Series,2002.0,Universal,388.0,2000.0,Diesel,0,3200.0,0.5365853658536586
Volkswagen,Caddy,1998.0,Minivan,260000.0,1900.0,Diesel,0,2800.0,0.43902439024390244
Audi,Other,2008.0,Hatchback,190000.0,1900.0,Diesel,0,5500.0,0.6829268292682927
BMW,X3,2005.0,Crossover,170000.0,2000.0,Diesel,0,6500.0,0.6097560975609756
BMW,X5,2004.0,SUV,223000.0,3000.0,Diesel,1,5800.0,0.5853658536585366
Opel,Astra,2005.0,Universal,187000.0,1400.0,Petrol,0,2500.0,0.6097560975609756
Volkswagen,Passat,1996.0,Universal,400000.0,1900.0,Diesel,0,2500.0,0.3902439024390244
Skoda,Octavia,2012.0,Sedan,120000.0,1400.0,Petrol,0,5500.0,0.7804878048780488
Mercedes,C Class,2016.0,Sedan,60040.0,2000.0,Hybrid,1,13500.0,0.8780487804878049
Mercedes,E Class,2007.0,Sedan,190000.0,2200.0,Diesel,1,6299.0,0.6585365853658537
Volkswagen,Caddy,2015.0,Universal,163000.0,1600.0,Diesel,0,6299.0,0.8536585365853658
Mercedes,S Class,1996.0,Sedan,190000.0,3500.0,Diesel,1,4999.0,0.3902439024390244
Volkswagen,Golf,2004.0,Hatchback,163000.0,1600.0,Metan/Propan,0,2999.0,0.5853658536585366
Nissan,Other,2009.0,Pickup,123000.0,2500.0,Diesel,0,6999.0,0.7073170731707317
Toyota,Rav 4,2012.0,Crossover,123000.0,2200.0,Diesel,0,7899.0,0.7804878048780488
Toyota,Other,2017.0,SUV,10000.0,2800.0,Diesel,1,19599.0,0.9024390243902439
Toyota,Other,2016.0,SUV,45000.0,2800.0,Diesel,1,29500.0,0.8780487804878049
Porsche,Other,2012.0,Coupe,60000.0,3640.0,Petrol,1,9999.0,0.7804878048780488
Volkswagen,Other,2008.0,SUV,190000.0,2500.0,Diesel,1,6799.0,0.6829268292682927
Other,Other,2005.0,SUV,123000.0,3100.0,Diesel,1,5999.0,0.6097560975609756
Ford,Mondeo,2001.0,Universal,355000.0,2000.0,Diesel,0,2100.0,0.5121951219512195
Toyota,Avensis,2010.0,Sedan,106000.0,1798.0,Petrol,0,8900.0,0.7317073170731707
Toyota,Avensis,2010.0,Sedan,104000.0,1798.0,Petrol,0,8900.0,0.7317073170731707
Honda,Accord,2015.0,Sedan,0.0,2000.0,Hybrid,1,5999.0,0.8536585365853658
Honda,Civic,1998.0,Hatchback,111222.0,1500.0,Petrol,0,2000.0,0.43902439024390244
BMW,5 Series,2018.0,Sedan,120000.0,2000.0,Diesel,1,23000.0,0.926829268292683
Nissan,Qashqai,2015.0,Crossover,80000.0,1500.0,Diesel,0,8700.0,0.8536585365853658
Volkswagen,Transporter,2006.0,Microvan,220000.0,1900.0,Diesel,0,6600.0,0.6341463414634146
Toyota,Corolla,2015.0,Sedan,75000.0,1400.0,Diesel,0,9700.0,0.8536585365853658
Opel,Vectra,1989.0,Sedan,180000.0,1800.0,Petrol,0,1250.0,0.21951219512195122
Skoda,Fabia,2013.0,Hatchback,140000.0,1200.0,Metan/Propan,0,4250.0,0.8048780487804879
Toyota,Other,2004.0,Coupe,62000.0,1800.0,Metan/Propan,1,6300.0,0.5853658536585366
Dacia,Logan Mcv,2015.0,Universal,400000.0,1200.0,Metan/Propan,0,3600.0,0.8536585365853658
Renault,Kangoo,2003.0,Universal,173823.0,1500.0,Diesel,0,3200.0,0.5609756097560976
Lexus,Other,2017.0,Hatchback,45324.0,1800.0,Hybrid,1,10200.0,0.9024390243902439
Seat,Other,2016.0,Universal,126000.0,1598.0,Diesel,1,11900.0,0.8780487804878049
Opel,Other,2012.0,Hatchback,111115.0,1400.0,Plug-in Hybrid,1,12500.0,0.7804878048780488
BMW,5 Series,2006.0,Sedan,240.0,3000.0,Diesel,1,3500.0,0.6341463414634146
Skoda,Octavia,2016.0,Hatchback,189000.0,1600.0,Diesel,1,13999.0,0.8780487804878049
BMW,5 Series,1994.0,Sedan,280000.0,2000.0,Petrol,0,2199.0,0.34146341463414637
Hyundai,Santa FE,2014.0,Crossover,190000.0,2200.0,Diesel,1,17900.0,0.8292682926829268
Toyota,Other,2014.0,Hatchback,89000.0,1000.0,Petrol,1,4290.0,0.8292682926829268
Porsche,Cayenne,2006.0,SUV,229000.0,4500.0,Petrol,1,15500.0,0.6341463414634146
Renault,Scenic,2015.0,Universal,162000.0,1500.0,Diesel,0,8490.0,0.8536585365853658
Nissan,Qashqai,2019.0,SUV,17500.0,1600.0,Diesel,1,24490.0,0.9512195121951219
Renault,Scenic,2016.0,Universal,117000.0,1500.0,Diesel,0,8500.0,0.8780487804878049
Renault,Megane,2015.0,Universal,159000.0,1500.0,Diesel,0,8900.0,0.8536585365853658
BMW,3 Series,2021.0,Sedan,4226.0,2997.0,Petrol,1,35600.0,1.0
Dacia,Logan Mcv,2006.0,Universal,0.0,1600.0,Metan/Propan,0,3200.0,0.6341463414634146
Hyundai,Altele,2021.0,Minivan,4000.0,2199.0,Diesel,1,38299.0,1.0
Volkswagen,Passat,2000.0,Universal,360000.0,2500.0,Diesel,1,3600.0,0.4878048780487805
Audi,Other,1990.0,Sedan,1.0,1800.0,Petrol,0,1200.0,0.24390243902439024
Volkswagen,Golf,2003.0,Sedan,111111.0,1400.0,Petrol,0,2950.0,0.5609756097560976
Ford,Other,2007.0,Hatchback,181123.0,1400.0,Petrol,0,2750.0,0.6585365853658537
Renault,Megane,2010.0,Universal,205021.0,1500.0,Diesel,0,5200.0,0.7317073170731707
BMW,7 Series,2007.0,Sedan,196000.0,2997.0,Petrol,1,10800.0,0.6585365853658537
